Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
11,0.015510,0.9592,0.037533,0.9167
12,0.014065,0.9592,0.037516,0.9167
13,0.012633,0.9592,0.036444,0.9167
14,0.011247,0.9796,0.036413,0.9167
15,0.010123,0.9796,0.035228,0.9167
16,0.009846,0.9796,0.033231,0.9167
17,0.008351,0.9796,0.033124,0.9167
18,0.008512,0.9796,0.028536,0.9167
19,0.007998,0.9898,0.034576,0.9167
20,0.007535,0.9898,0.036746,0.9167
21,0.010569,0.9796,0.036402,0.9167
22,0.017256,0.9592,0.035296,0.9167
23,0.009026,0.9796,0.027983,0.9167
24,0.006659,0.9898,0.025520,0.9167
25,0.005814,0.9898,0.031289,0.9167
26,0.006287,0.9796,0.032471,0.9167
27,0.005396,0.9898,0.040742,0.8750
28,0.005147,0.9898,0.041394,0.8750
29,0.004973,0.9898,0.043940,0.8750
30,0.004441,0.9898,0.045346,0.8750
31,0.004344,0.9898,0.037192,0.8750
32,0.005038,0.9898,0.055159,0.8750
33,0.014707,0.9490,0.055185,0.8750
34,0.012216,0.9694,0.056865,0.8333
35,0.013196,0.9694,0.051925,0.8750
36,0.008949,0.9694,0.052140,0.8750
37,0.009457,0.9592,0.046310,0.8750
38,0.007166,0.9796,0.042486,0.8750
39,0.005966,0.9898,0.046728,0.8750
40,0.005751,0.9898,0.044728,0.8750
41,0.005045,0.9898,0.045120,0.8750
42,0.004620,0.9898,0.047657,0.8750
43,0.004470,0.9898,0.051600,0.8750
1,0.130343,0.4898,0.107165,0.6250
2,0.092377,0.6633,0.057312,0.9167
3,0.051059,0.8980,0.040878,0.9167
4,0.030401,0.9388,0.054218,0.9167
5,0.029062,0.9490,0.046193,0.9167
6,0.021936,0.9490,0.043148,0.9167
7,0.024008,0.9490,0.043247,0.9167
8,0.022568,0.9490,0.041450,0.9167
9,0.020968,0.9592,0.037786,0.9167
10,0.017108,0.9592,0.035187,0.9167
11,0.015510,0.9592,0.037533,0.9167
12,0.014065,0.9592,0.037516,0.9167
13,0.012633,0.9592,0.036444,0.9167
14,0.011247,0.9796,0.036413,0.9167
15,0.010123,0.9796,0.035228,0.9167
16,0.009846,0.9796,0.033231,0.9167
17,0.008351,0.9796,0.033124,0.9167
18,0.008512,0.9796,0.028536,0.9167
19,0.007998,0.9898,0.034576,0.9167
20,0.007535,0.9898,0.036746,0.9167
21,0.010569,0.9796,0.036402,0.9167
22,0.017256,0.9592,0.035296,0.9167
23,0.009026,0.9796,0.027983,0.9167
24,0.006659,0.9898,0.025520,0.9167
25,0.005814,0.9898,0.031289,0.9167
26,0.006287,0.9796,0.032471,0.9167
27,0.005396,0.9898,0.040742,0.8750
28,0.005147,0.9898,0.041394,0.8750
29,0.004973,0.9898,0.043940,0.8750
30,0.004441,0.9898,0.045346,0.8750
31,0.004344,0.9898,0.037192,0.8750
32,0.005038,0.9898,0.055159,0.8750
33,0.014707,0.9490,0.055185,0.8750
34,0.012216,0.9694,0.056865,0.8333
35,0.013196,0.9694,0.051925,0.8750
36,0.008949,0.9694,0.052140,0.8750
37,0.009457,0.9592,0.046310,0.8750
38,0.007166,0.9796,0.042486,0.8750
39,0.005966,0.9898,0.046728,0.8750
40,0.005751,0.9898,0.044728,0.8750
41,0.005045,0.9898,0.045120,0.8750
42,0.004620,0.9898,0.047657,0.8750
43,0.004470,0.9898,0.051600,0.8750
1,0.130343,0.4898,0.107165,0.6250
2,0.092377,0.6633,0.057312,0.9167
3,0.051059,0.8980,0.040878,0.9167
4,0.030401,0.9388,0.054218,0.9167
5,0.029062,0.9490,0.046193,0.9167
6,0.021936,0.9490,0.043148,0.9167
7,0.024008,0.9490,0.043247,0.9167
8,0.022568,0.9490,0.041450,0.9167
9,0.020968,0.9592,0.037786,0.9167
10,0.017108,0.9592,0.035187,0.9167
11,0.015510,0.9592,0.037533,0.9167
12,0.014065,0.9592,0.037516,0.9167
13,0.012633,0.9592,0.036444,0.9167
14,0.011247,0.9796,0.036413,0.9167
15,0.010123,0.9796,0.035228,0.9167
16,0.009846,0.9796,0.033231,0.9167
17,0.008351,0.9796,0.033124,0.9167
18,0.008512,0.9796,0.028536,0.9167
19,0.007998,0.9898,0.034576,0.9167
20,0.007535,0.9898,0.036746,0.9167
21,0.010569,0.9796,0.036402,0.9167
22,0.017256,0.9592,0.035296,0.9167
23,0.009026,0.9796,0.027983,0.9167
24,0.006659,0.9898,0.025520,0.9167
25,0.005814,0.9898,0.031289,0.9167
26,0.006287,0.9796,0.032471,0.9167
27,0.005396,0.9898,0.040742,0.8750
28,0.005147,0.9898,0.041394,0.8750
29,0.004973,0.9898,0.043940,0.8750
30,0.004441,0.9898,0.045346,0.8750
31,0.004344,0.9898,0.037192,0.8750
32,0.005038,0.9898,0.055159,0.8750
33,0.014707,0.9490,0.055185,0.8750
34,0.012216,0.9694,0.056865,0.8333
35,0.013196,0.9694,0.051925,0.8750
36,0.008949,0.9694,0.052140,0.8750
37,0.009457,0.9592,0.046310,0.8750
38,0.007166,0.9796,0.042486,0.8750
39,0.005966,0.9898,0.046728,0.8750
40,0.005751,0.9898,0.044728,0.8750
41,0.005045,0.9898,0.045120,0.8750
42,0.004620,0.9898,0.047657,0.8750
43,0.004470,0.9898,0.051600,0.8750
1,0.130343,0.4898,0.107165,0.6250
2,0.092377,0.6633,0.057312,0.9167
3,0.051059,0.8980,0.040878,0.9167
4,0.030401,0.9388,0.054218,0.9167
5,0.029062,0.9490,0.046193,0.9167
6,0.021936,0.9490,0.043148,0.9167
7,0.024008,0.9490,0.043247,0.9167
8,0.022568,0.9490,0.041450,0.9167
9,0.020968,0.9592,0.037786,0.9167
10,0.017108,0.9592,0.035187,0.9167
11,0.015510,0.9592,0.037533,0.9167
12,0.014065,0.9592,0.037516,0.9167
13,0.012633,0.9592,0.036444,0.9167
14,0.011247,0.9796,0.036413,0.9167
15,0.010123,0.9796,0.035228,0.9167
16,0.009846,0.9796,0.033231,0.9167
17,0.008351,0.9796,0.033124,0.9167
18,0.008512,0.9796,0.028536,0.9167
19,0.007998,0.9898,0.034576,0.9167
20,0.007535,0.9898,0.036746,0.9167
21,0.010569,0.9796,0.036402,0.9167
22,0.017256,0.9592,0.035296,0.9167
23,0.009026,0.9796,0.027983,0.9167
24,0.006659,0.9898,0.025520,0.9167
25,0.005814,0.9898,0.031289,0.9167
26,0.006287,0.9796,0.032471,0.9167
27,0.005396,0.9898,0.040742,0.8750
28,0.005147,0.9898,0.041394,0.8750
29,0.004973,0.9898,0.043940,0.8750
30,0.004441,0.9898,0.045346,0.8750
31,0.004344,0.9898,0.037192,0.8750
32,0.005038,0.9898,0.055159,0.8750
33,0.014707,0.9490,0.055185,0.8750
34,0.012216,0.9694,0.056865,0.8333
35,0.013196,0.9694,0.051925,0.8750
36,0.008949,0.9694,0.052140,0.8750
37,0.009457,0.9592,0.046310,0.8750
38,0.007166,0.9796,0.042486,0.8750
39,0.005966,0.9898,0.046728,0.8750
40,0.005751,0.9898,0.044728,0.8750
41,0.005045,0.9898,0.045120,0.8750
42,0.004620,0.9898,0.047657,0.8750
43,0.004470,0.9898,0.051600,0.8750
1,0.130343,0.4898,0.107165,0.6250
2,0.092377,0.6633,0.057312,0.9167
3,0.051059,0.8980,0.040878,0.9167
4,0.030401,0.9388,0.054218,0.9167
5,0.029062,0.9490,0.046193,0.9167
6,0.021936,0.9490,0.043148,0.9167
7,0.024008,0.9490,0.043247,0.9167
8,0.022568,0.9490,0.041450,0.9167
9,0.020968,0.9592,0.037786,0.9167
10,0.017108,0.9592,0.035187,0.9167
11,0.015510,0.9592,0.037533,0.9167
12,0.014065,0.9592,0.037516,0.9167
13,0.012633,0.9592,0.036444,0.9167
14,0.011247,0.9796,0.036413,0.9167
15,0.010123,0.9796,0.035228,0.9167
16,0.009846,0.9796,0.033231,0.9167
17,0.008351,0.9796,0.033124,0.9167
18,0.008512,0.9796,0.028536,0.9167
19,0.007998,0.9898,0.034576,0.9167
20,0.007535,0.9898,0.036746,0.9167
21,0.010569,0.9796,0.036402,0.9167
22,0.017256,0.9592,0.035296,0.9167
23,0.009026,0.9796,0.027983,0.9167
24,0.006659,0.9898,0.025520,0.9167
25,0.005814,0.9898,0.031289,0.9167
26,0.006287,0.9796,0.032471,0.9167
27,0.005396,0.9898,0.040742,0.8750
28,0.005147,0.9898,0.041394,0.8750
29,0.004973,0.9898,0.043940,0.8750
30,0.004441,0.9898,0.045346,0.8750
31,0.004344,0.9898,0.037192,0.8750
32,0.005038,0.9898,0.055159,0.8750
33,0.014707,0.9490,0.055185,0.8750
34,0.012216,0.9694,0.056865,0.8333
35,0.013196,0.9694,0.051925,0.8750
36,0.008949,0.9694,0.052140,0.8750
37,0.009457,0.9592,0.046310,0.8750
38,0.007166,0.9796,0.042486,0.8750
39,0.005966,0.9898,0.046728,0.8750
40,0.005751,0.9898,0.044728,0.8750
41,0.005045,0.9898,0.045120,0.8750
42,0.004620,0.9898,0.047657,0.8750
43,0.004470,0.9898,0.051600,0.8750
1,0.130343,0.4898,0.107165,0.6250
2,0.092377,0.6633,0.057312,0.9167
3,0.051059,0.8980,0.040878,0.9167
4,0.030401,0.9388,0.054218,0.9167
5,0.029062,0.9490,0.046193,0.9167
6,0.021936,0.9490,0.043148,0.9167
7,0.024008,0.9490,0.043247,0.9167
8,0.022568,0.9490,0.041450,0.9167
9,0.020968,0.9592,0.037786,0.9167
10,0.017108,0.9592,0.035187,0.9167
11,0.015510,0.9592,0.037533,0.9167
12,0.014065,0.9592,0.037516,0.9167
13,0.012633,0.9592,0.036444,0.9167
14,0.011247,0.9796,0.036413,0.9167
15,0.010123,0.9796,0.035228,0.9167
16,0.009846,0.9796,0.033231,0.9167
17,0.008351,0.9796,0.033124,0.9167
18,0.008512,0.9796,0.028536,0.9167
19,0.007998,0.9898,0.034576,0.9167
20,0.007535,0.9898,0.036746,0.9167
21,0.010569,0.9796,0.036402,0.9167
22,0.017256,0.9592,0.035296,0.9167
23,0.009026,0.9796,0.027983,0.9167
24,0.006659,0.9898,0.025520,0.9167
25,0.005814,0.9898,0.031289,0.9167
26,0.006287,0.9796,0.032471,0.9167
27,0.005396,0.9898,0.040742,0.8750
28,0.005147,0.9898,0.041394,0.8750
29,0.004973,0.9898,0.043940,0.8750
30,0.004441,0.9898,0.045346,0.8750
31,0.004344,0.9898,0.037192,0.8750
32,0.005038,0.9898,0.055159,0.8750
33,0.014707,0.9490,0.055185,0.8750
34,0.012216,0.9694,0.056865,0.8333
35,0.013196,0.9694,0.051925,0.8750
36,0.008949,0.9694,0.052140,0.8750
37,0.009457,0.9592,0.046310,0.8750
38,0.007166,0.9796,0.042486,0.8750
39,0.005966,0.9898,0.046728,0.8750
40,0.005751,0.9898,0.044728,0.8750
41,0.005045,0.9898,0.045120,0.8750
42,0.004620,0.9898,0.047657,0.8750
43,0.004470,0.9898,0.051600,0.8750
1,0.130343,0.4898,0.107165,0.6250
2,0.092377,0.6633,0.057312,0.9167
3,0.051059,0.8980,0.040878,0.9167
4,0.030401,0.9388,0.054218,0.9167
5,0.029062,0.9490,0.046193,0.9167
6,0.021936,0.9490,0.043148,0.9167
7,0.024008,0.9490,0.043247,0.9167
8,0.022568,0.9490,0.041450,0.9167
9,0.020968,0.9592,0.037786,0.9167
10,0.017108,0.9592,0.035187,0.9167
11,0.015510,0.9592,0.037533,0.9167
12,0.014065,0.9592,0.037516,0.9167
13,0.012633,0.9592,0.036444,0.9167
14,0.011247,0.9796,0.036413,0.9167
15,0.010123,0.9796,0.035228,0.9167
16,0.009846,0.9796,0.033231,0.9167
17,0.008351,0.9796,0.033124,0.9167
18,0.008512,0.9796,0.028536,0.9167
19,0.007998,0.9898,0.034576,0.9167
20,0.007535,0.9898,0.036746,0.9167
21,0.010569,0.9796,0.036402,0.9167
22,0.017256,0.9592,0.035296,0.9167
23,0.009026,0.9796,0.027983,0.9167
24,0.006659,0.9898,0.025520,0.9167
25,0.005814,0.9898,0.031289,0.9167
26,0.006287,0.9796,0.032471,0.9167
27,0.005396,0.9898,0.040742,0.8750
28,0.005147,0.9898,0.041394,0.8750
29,0.004973,0.9898,0.043940,0.8750
30,0.004441,0.9898,0.045346,0.8750
31,0.004344,0.9898,0.037192,0.8750
32,0.005038,0.9898,0.055159,0.8750
33,0.014707,0.9490,0.055185,0.8750
34,0.012216,0.9694,0.056865,0.8333
35,0.013196,0.9694,0.051925,0.8750
36,0.008949,0.9694,0.052140,0.8750
37,0.009457,0.9592,0.046310,0.8750
38,0.007166,0.9796,0.042486,0.8750
39,0.005966,0.9898,0.046728,0.8750
40,0.005751,0.9898,0.044728,0.8750
41,0.005045,0.9898,0.045120,0.8750
42,0.004620,0.9898,0.047657,0.8750
43,0.004470,0.9898,0.051600,0.8750
1,0.130343,0.4898,0.107165,0.6250
2,0.092377,0.6633,0.057312,0.9167
3,0.051059,0.8980,0.040878,0.9167
4,0.030401,0.9388,0.054218,0.9167
5,0.029062,0.9490,0.046193,0.9167
6,0.021936,0.9490,0.043148,0.9167
7,0.024008,0.9490,0.043247,0.9167
8,0.022568,0.9490,0.041450,0.9167
9,0.020968,0.9592,0.037786,0.9167
10,0.017108,0.9592,0.035187,0.9167
11,0.015510,0.9592,0.037533,0.9167
12,0.014065,0.9592,0.037516,0.9167
13,0.012633,0.9592,0.036444,0.9167
14,0.011247,0.9796,0.036413,0.9167
15,0.010123,0.9796,0.035228,0.9167
16,0.009846,0.9796,0.033231,0.9167
17,0.008351,0.9796,0.033124,0.9167
18,0.008512,0.9796,0.028536,0.9167
19,0.007998,0.9898,0.034576,0.9167
20,0.007535,0.9898,0.036746,0.9167
21,0.010569,0.9796,0.036402,0.9167
22,0.017256,0.9592,0.035296,0.9167
23,0.009026,0.9796,0.027983,0.9167
24,0.006659,0.9898,0.025520,0.9167
25,0.005814,0.9898,0.031289,0.9167
26,0.006287,0.9796,0.032471,0.9167
27,0.005396,0.9898,0.040742,0.8750
28,0.005147,0.9898,0.041394,0.8750
29,0.004973,0.9898,0.043940,0.8750
30,0.004441,0.9898,0.045346,0.8750
31,0.004344,0.9898,0.037192,0.8750
32,0.005038,0.9898,0.055159,0.8750
33,0.014707,0.9490,0.055185,0.8750
34,0.012216,0.9694,0.056865,0.8333
35,0.013196,0.9694,0.051925,0.8750
36,0.008949,0.9694,0.052140,0.8750
37,0.009457,0.9592,0.046310,0.8750
38,0.007166,0.9796,0.042486,0.8750
39,0.005966,0.9898,0.046728,0.8750
40,0.005751,0.9898,0.044728,0.8750
41,0.005045,0.9898,0.045120,0.8750
42,0.004620,0.9898,0.047657,0.8750
43,0.004470,0.9898,0.051600,0.8750
