Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
13,0.021892,0.9485,0.021549,0.9600
14,0.020498,0.9588,0.019244,0.9600
15,0.020061,0.9485,0.017763,0.9600
16,0.018989,0.9588,0.016554,0.9600
17,0.018350,0.9588,0.016867,0.9600
18,0.017848,0.9588,0.026602,0.9200
19,0.031418,0.9278,0.004918,1.0000
20,0.026977,0.9381,0.004306,1.0000
21,0.025436,0.9485,0.003259,1.0000
22,0.026340,0.9381,0.005863,1.0000
23,0.023782,0.9278,0.005533,1.0000
24,0.022109,0.9278,0.005917,1.0000
25,0.021313,0.9381,0.006476,1.0000
26,0.022321,0.9175,0.006420,1.0000
27,0.017578,0.9381,0.006548,1.0000
28,0.016179,0.9485,0.009942,1.0000
29,0.015477,0.9485,0.011646,0.9600
30,0.014731,0.9381,0.009230,1.0000
31,0.014722,0.9485,0.006144,1.0000
32,0.014986,0.9485,0.009022,1.0000
33,0.014832,0.9485,0.009802,1.0000
34,0.014535,0.9588,0.009798,1.0000
35,0.014442,0.9485,0.015428,0.9600
36,0.014881,0.9485,0.021701,0.8800
37,0.014726,0.9485,0.025447,0.9600
38,0.020204,0.9485,0.014625,1.0000
39,0.017255,0.9588,0.009332,1.0000
40,0.018350,0.9588,0.004182,1.0000
1,0.120251,0.5258,0.101945,0.7600
2,0.079355,0.7629,0.090904,0.7600
3,0.052683,0.8557,0.045018,0.8400
4,0.036974,0.9278,0.016614,0.9600
5,0.037896,0.9072,0.026873,0.9600
6,0.035651,0.9175,0.058331,0.8400
7,0.034131,0.9175,0.054647,0.8400
8,0.028610,0.9278,0.039131,0.8800
9,0.025942,0.9381,0.026546,0.8800
10,0.026637,0.9278,0.030440,0.9200
11,0.027035,0.9278,0.038033,0.9200
12,0.024308,0.9381,0.027262,0.9200
13,0.021892,0.9485,0.021549,0.9600
14,0.020498,0.9588,0.019244,0.9600
15,0.020061,0.9485,0.017763,0.9600
16,0.018989,0.9588,0.016554,0.9600
17,0.018350,0.9588,0.016867,0.9600
18,0.017848,0.9588,0.026602,0.9200
19,0.031418,0.9278,0.004918,1.0000
20,0.026977,0.9381,0.004306,1.0000
21,0.025436,0.9485,0.003259,1.0000
22,0.026340,0.9381,0.005863,1.0000
23,0.023782,0.9278,0.005533,1.0000
24,0.022109,0.9278,0.005917,1.0000
25,0.021313,0.9381,0.006476,1.0000
26,0.022321,0.9175,0.006420,1.0000
27,0.017578,0.9381,0.006548,1.0000
28,0.016179,0.9485,0.009942,1.0000
29,0.015477,0.9485,0.011646,0.9600
30,0.014731,0.9381,0.009230,1.0000
31,0.014722,0.9485,0.006144,1.0000
32,0.014986,0.9485,0.009022,1.0000
33,0.014832,0.9485,0.009802,1.0000
34,0.014535,0.9588,0.009798,1.0000
35,0.014442,0.9485,0.015428,0.9600
36,0.014881,0.9485,0.021701,0.8800
37,0.014726,0.9485,0.025447,0.9600
38,0.020204,0.9485,0.014625,1.0000
39,0.017255,0.9588,0.009332,1.0000
40,0.018350,0.9588,0.004182,1.0000
1,0.120251,0.5258,0.101945,0.7600
2,0.079355,0.7629,0.090904,0.7600
3,0.052683,0.8557,0.045018,0.8400
4,0.036974,0.9278,0.016614,0.9600
5,0.037896,0.9072,0.026873,0.9600
6,0.035651,0.9175,0.058331,0.8400
7,0.034131,0.9175,0.054647,0.8400
8,0.028610,0.9278,0.039131,0.8800
9,0.025942,0.9381,0.026546,0.8800
10,0.026637,0.9278,0.030440,0.9200
11,0.027035,0.9278,0.038033,0.9200
12,0.024308,0.9381,0.027262,0.9200
13,0.021892,0.9485,0.021549,0.9600
14,0.020498,0.9588,0.019244,0.9600
15,0.020061,0.9485,0.017763,0.9600
16,0.018989,0.9588,0.016554,0.9600
17,0.018350,0.9588,0.016867,0.9600
18,0.017848,0.9588,0.026602,0.9200
19,0.031418,0.9278,0.004918,1.0000
20,0.026977,0.9381,0.004306,1.0000
21,0.025436,0.9485,0.003259,1.0000
22,0.026340,0.9381,0.005863,1.0000
23,0.023782,0.9278,0.005533,1.0000
24,0.022109,0.9278,0.005917,1.0000
25,0.021313,0.9381,0.006476,1.0000
26,0.022321,0.9175,0.006420,1.0000
27,0.017578,0.9381,0.006548,1.0000
28,0.016179,0.9485,0.009942,1.0000
29,0.015477,0.9485,0.011646,0.9600
30,0.014731,0.9381,0.009230,1.0000
31,0.014722,0.9485,0.006144,1.0000
32,0.014986,0.9485,0.009022,1.0000
33,0.014832,0.9485,0.009802,1.0000
34,0.014535,0.9588,0.009798,1.0000
35,0.014442,0.9485,0.015428,0.9600
36,0.014881,0.9485,0.021701,0.8800
37,0.014726,0.9485,0.025447,0.9600
38,0.020204,0.9485,0.014625,1.0000
39,0.017255,0.9588,0.009332,1.0000
40,0.018350,0.9588,0.004182,1.0000
1,0.120251,0.5258,0.101945,0.7600
2,0.079355,0.7629,0.090904,0.7600
3,0.052683,0.8557,0.045018,0.8400
4,0.036974,0.9278,0.016614,0.9600
5,0.037896,0.9072,0.026873,0.9600
6,0.035651,0.9175,0.058331,0.8400
7,0.034131,0.9175,0.054647,0.8400
8,0.028610,0.9278,0.039131,0.8800
9,0.025942,0.9381,0.026546,0.8800
10,0.026637,0.9278,0.030440,0.9200
11,0.027035,0.9278,0.038033,0.9200
12,0.024308,0.9381,0.027262,0.9200
13,0.021892,0.9485,0.021549,0.9600
14,0.020498,0.9588,0.019244,0.9600
15,0.020061,0.9485,0.017763,0.9600
16,0.018989,0.9588,0.016554,0.9600
17,0.018350,0.9588,0.016867,0.9600
18,0.017848,0.9588,0.026602,0.9200
19,0.031418,0.9278,0.004918,1.0000
20,0.026977,0.9381,0.004306,1.0000
21,0.025436,0.9485,0.003259,1.0000
22,0.026340,0.9381,0.005863,1.0000
23,0.023782,0.9278,0.005533,1.0000
24,0.022109,0.9278,0.005917,1.0000
25,0.021313,0.9381,0.006476,1.0000
26,0.022321,0.9175,0.006420,1.0000
27,0.017578,0.9381,0.006548,1.0000
28,0.016179,0.9485,0.009942,1.0000
29,0.015477,0.9485,0.011646,0.9600
30,0.014731,0.9381,0.009230,1.0000
31,0.014722,0.9485,0.006144,1.0000
32,0.014986,0.9485,0.009022,1.0000
33,0.014832,0.9485,0.009802,1.0000
34,0.014535,0.9588,0.009798,1.0000
35,0.014442,0.9485,0.015428,0.9600
36,0.014881,0.9485,0.021701,0.8800
37,0.014726,0.9485,0.025447,0.9600
38,0.020204,0.9485,0.014625,1.0000
39,0.017255,0.9588,0.009332,1.0000
40,0.018350,0.9588,0.004182,1.0000
